0.4423245,1.00896,0.6930333,1.667712,1.216142,1.207969,0.6791263,0.9843396,1.25616,0.7166199,1.308739,0.4363817,0.5906711,0.3049634,0.3419518,0.4488827
0.4822571,0.402963,0.4880512,0.3972385,0.9223955,0.9960752,1.047615,1.40954,0.9771912,0.9387475,0.9031792,0.6357126,0.5155237,0.3899463,0.5515986,0.4087207
1.339279,0.4921212,0.538672,0.3868863,0.4784519,0.7310598,0.5731738,1.159019,0.575443,0.9530534,0.5616812,0.9867426,0.6983761,0.8921221,0.7117667,1.052375
0.8243674,0.9252625,0.3352797,0.34282,0.2914525,0.5168893,0.4990521,1.175749,1.24419,1.348575,1.117977,1.256493,0.9832796,0.2663218,1.358736,0.2513876
0.3572959,0.8073856,0.8016905,1.298343,1.183765,1.184914,1.181839,1.009506,1.154384,0.5960338,0.7689189,0.3768666,0.4088003,0.3562929,0.5468583,0.450617
0.5968705,0.2686248,0.4393879,0.2471419,0.7008175,0.3526554,1.281319,0.4658616,0.6615624,0.5931451,0.707113,0.8883134,1.070408,1.750028,0.4272159,1.409949
0.9264936,0.4284894,0.5896611,0.5204461,0.5858399,1.186056,0.7300895,1.111449,0.633472,0.4980228,0.4207027,0.4219764,0.398587,0.8433935,0.8735749,1.29011
0.5287676,0.2897129,0.582428,0.3244749,1.002891,0.7783615,0.8758302,1.26701,1.098474,1.08183,1.067589,0.6411586,0.5158492,0.3602518,0.3196422,0.4119902
0.7933688,0.6950648,0.4940267,0.3354385,0.3376416,0.49047,0.5954048,1.066549,0.9733509,1.11046,0.8416005,1.29178,0.8558334,0.401959,1.334338,0.2845148
