0.4861288,0.6871176,0.9796212,1.448638,0.6533532,0.2803302,0.6325448,0.4978911,1.14129
0.330253,0.913842,0.6229894,1.035996,0.6284485,1.189445,0.6483786,0.9475414,0.9388943
0.4026547,0.3764841,1.184892,0.4139795,0.3912511,1.58217,1.271298,0.3989262,0.4924436
0.9761829,0.7658206,0.5747966,0.4053363,0.6708243,0.4685069,0.6067348,0.9624212,0.3605111
0.7580876,0.9177653,0.6325179,0.4012618,0.9639849,0.5899025,0.8506276,0.8152573,0.4426106
1.118018,0.6961297,0.5950637,1.200254,0.8543466,0.4148625,0.4125183,0.8211163,0.8798122
1.171057,0.7682793,0.3377724,0.3982485,1.29166,0.5781271,0.6420982,0.5513378,0.3836098
