-0.3249602,0.5981361,1.027546,0.957875,0.3586972,-0.9703918,0.4105671,-0.3936061,0.5347319
-0.6898662,0.7089818,-0.4782553,0.4229631,0.6454004,0.6241384,-0.2911694,0.8043726,1.01077
0.2760621,-0.8421484,0.9888337,-0.8290454,0.5908392,0.8819484,0.6617441,0.593608,0.1630149
0.6710582,0.08239255,0.1162013,-0.1357219,0.0551918,-0.1080687,0.6864739,0.8621192,-0.7570216
0.00184667,0.8890877,0.23135,0.02895504,0.8334522,0.6587532,0.1746093,0.3442472,-0.3264151
0.5229722,0.1768324,0.281694,0.817903,0.1198535,-0.4077846,-0.1611866,0.5656018,-0.02760801
0.877813,0.5420176,-1.018055,0.0515478,0.7013832,0.4683315,0.7570885,-0.4940997,-0.5530475
